sentence_translation,paraphrase_translation,norm_sentence_translation,norm_paraphrase_translation,labse_similarity,laser_similarity,jaccard_similarity,length_ratio,meteor_score,raw_meteor_score,lemma_meteor_score,meteor_difference,ensemble_score,is_paraphrase,length_s1,length_s2,string_similarity,is_identical
The DVD-CCA then appealed to the state Supreme Court.,"The tech-laced Nasdaq Composite .IXIC rallied 30.46 points, or 2.04 percent, to 1,520.15.",the dvd-cca then appealed to the state supreme court.,"the tech-laced nasdaq composite .ixic rallied 30.46 points, or 2.04 percent, to 1,520.15.",0.12789882719516754,0.08688179403543472,0.10526315789473684,0.6923076923076923,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.0,0.1676194519812808,False,9,13,0.2696629213483146,False
"That compared with $35.18 million, or 24 cents per share, in the year-ago period.",The DVD CCA appealed that decision to the U.S.,"that compared with $35.18 million, or 24 cents per share, in the year-ago period.",the dvd cca appealed that decision to the u.s.,0.21146200597286224,0.09684771299362183,0.1,0.6428571428571429,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.19533223798035318,False,14,9,0.23456790123456794,False
"Amrozi je obtožil svojega brata, ki ga je imenoval ""priča"", da namenoma izkrivlja njegove dokaze.",Earnings were affected by a non-recurring $8 million tax benefit in the year-ago period.,"amrozi je obtožil svojega brata, ki ga je imenoval ""priča"", da namenoma izkrivlja njegove dokaze.",earnings were affected by a non-recurring $8 million tax benefit in the year-ago period.,0.13397890329360962,0.036921948194503784,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.15800147910912835,False,15,14,0.19587628865979378,False
"Yucaipa je imela v lasti Dominick's, preden je verigo leta 1998 prodala podjetju Safeway za 2,5 milijarde dolarjev.","Amrozi je svojega brata obtožil, da namerno izkrivlja njegove dokaze, pri čemer ga je imenoval samo ""priča"".","yucaipa je imela v lasti dominick's, preden je verigo leta 1998 prodala podjetju safeway za 2,5 milijarde dolarjev.","amrozi je svojega brata obtožil, da namerno izkrivlja njegove dokaze, pri čemer ga je imenoval samo ""priča"".",0.29472729563713074,0.008468740619719028,0.03125,0.9444444444444444,0.055865921787709494,0.055865921787709494,0.055865921787709494,0.0,0.2235875770639834,False,18,17,0.23478260869565215,False
"Dodali so, da so 10.","Yucaipa je leta 1995 kupila Dominick's za 693 milijonov dolarjev in jo leta 1998 prodala podjetju Safeway za 1,8 milijarde dolarjev.","dodali so, da so 10.","yucaipa je leta 1995 kupila dominick's za 693 milijonov dolarjev in jo leta 1998 prodala podjetju safeway za 1,8 milijarde dolarjev.",0.26020151376724243,0.05960092693567276,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.14577040739712263,False,5,21,0.11363636363636365,False
"Okoli 0335 GMT so delnice Tab zrasle za 19 centov, ali 4,4%, na A$4,56, potem ko so prej dosegle rekordno visoko vrednost A$4,57.","Delnice Tab so skočile za 20 centov, ali 4,6%, in dosegle rekordno visoko zapiralno vrednost A$4,57.","okoli 0335 gmt so delnice tab zrasle za 19 centov, ali 4,4%, na a$4,56, potem ko so prej dosegle rekordno visoko vrednost a$4,57.","delnice tab so skočile za 20 centov, ali 4,6%, in dosegle rekordno visoko zapiralno vrednost a$4,57.",0.7969281673431396,0.7890883684158325,0.4074074074074074,0.6956521739130435,0.4532483415483824,0.4532483415483824,0.4532483415483824,0.0,0.7111285697488892,False,23,16,0.49612403100775193,False
"Delež se je dvignil za 2,11 dolarja, ali približno 11 odstotkov, in v petek zaprl pri 21,51 dolarja na New York Stock Exchange.","Vodja lokalne enote za nesreče, Gyorgy Heizler, je dejal, da voznik avtobusa ni upošteval rdečih luči za ustavljanje.","delež se je dvignil za 2,11 dolarja, ali približno 11 odstotkov, in v petek zaprl pri 21,51 dolarja na new york stock exchange.","vodja lokalne enote za nesreče, gyorgy heizler, je dejal, da voznik avtobusa ni upošteval rdečih luči za ustavljanje.",0.2459489107131958,-0.04739780351519585,0.05263157894736842,0.782608695652174,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.17212869513511828,False,23,18,0.21259842519685035,False
Rudder je bil nazadnje višji podpredsednik za poslovno evangelizacijo razvijalcev in platforme.,"Višji podpredsednik Eric Rudder, nekdanji vodja enote za evangelizacijo razvijalcev in platforme, bo vodil novo podjetje.",rudder je bil nazadnje višji podpredsednik za poslovno evangelizacijo razvijalcev in platforme.,"višji podpredsednik eric rudder, nekdanji vodja enote za evangelizacijo razvijalcev in platforme, bo vodil novo podjetje.",0.7510523796081543,0.7763538360595703,0.2727272727272727,0.75,0.4536290322580645,0.4536290322580645,0.4536290322580645,0.0,0.6809627331596667,False,12,16,0.4132231404958677,False
"Poleg sheme delfinov je kaos omogočil tujim podjetjem, da se vključijo v škodljive operacije sečnje in ribolova brez ustrezne kontrole ali izvoznih kontrol.","Notranji kaos je omogočil tujim podjetjem, da vzpostavijo škodljive komercialne operacije sečnje in ribolova brez ustrezne kontrole ali izvoznih kontrol.","poleg sheme delfinov je kaos omogočil tujim podjetjem, da se vključijo v škodljive operacije sečnje in ribolova brez ustrezne kontrole ali izvoznih kontrol.","notranji kaos je omogočil tujim podjetjem, da vzpostavijo škodljive komercialne operacije sečnje in ribolova brez ustrezne kontrole ali izvoznih kontrol.",0.8868221044540405,0.9069234132766724,0.6538461538461539,0.8695652173913043,0.7393716750758349,0.7393716750758349,0.7393716750758349,0.0,0.8530841703959474,True,23,20,0.7115384615384616,False
"Magnarelli je dejal, da je Racicot sovražil iraški režim in se veselil uporabe svojih dolgih let usposabljanja v vojni.","Njegova žena je dejala, da je bil ""100-odstotno za Georgea Busha"" in se veselil uporabe svojih let usposabljanja v vojni.","magnarelli je dejal, da je racicot sovražil iraški režim in se veselil uporabe svojih dolgih let usposabljanja v vojni.","njegova žena je dejala, da je bil ""100-odstotno za georgea busha"" in se veselil uporabe svojih let usposabljanja v vojni.",0.6263867020606995,0.5209478735923767,0.4230769230769231,0.95,0.6166375799883652,0.6166375799883652,0.6166375799883652,0.0,0.6058104932085218,False,19,20,0.5950413223140496,False
"Sheena Young iz organizacije Child, nacionalne mreže za podporo neplodnosti, je upala, da bodo smernice privedle do bolj ""pravične in enakopravne"" storitve za trpeče zaradi neplodnosti.","Sheena Young, predstavnica organizacije Child, nacionalne mreže za podporo neplodnosti, je dejala, da bi predlagane smernice morale privedti do bolj ""pravične in enakopravne"" storitve za trpeče zaradi neplodnosti.","sheena young iz organizacije child, nacionalne mreže za podporo neplodnosti, je upala, da bodo smernice privedle do bolj ""pravične in enakopravne"" storitve za trpeče zaradi neplodnosti.","sheena young, predstavnica organizacije child, nacionalne mreže za podporo neplodnosti, je dejala, da bi predlagane smernice morale privedti do bolj ""pravične in enakopravne"" storitve za trpeče zaradi neplodnosti.",0.9546627998352051,0.9839438199996948,0.625,0.9285714285714286,0.7961174291599593,0.7961174291599593,0.7961174291599593,0.0,0.9120171517071294,True,26,28,0.8356807511737089,False
"Menim, da boste v naslednjih dveh letih videli veliko rast delovnih mest, je dejal, dodal pa je, da bi lahko ta rast nadomestila izgubljena delovna mesta.","Menim, da boste v naslednjih dveh letih videli veliko rast delovnih mest, je dejal Mankiw.","menim, da boste v naslednjih dveh letih videli veliko rast delovnih mest, je dejal, dodal pa je, da bi lahko ta rast nadomestila izgubljena delovna mesta.","menim, da boste v naslednjih dveh letih videli veliko rast delovnih mest, je dejal mankiw.",0.8709058165550232,0.886966347694397,0.5,0.5769230769230769,0.5072360447707991,0.5072360447707991,0.5072360447707991,0.0,0.7728681430997161,True,26,15,0.564935064935065,False
"Novi Finder postavi mape uporabnika, trdi disk, omrežne strežnike, iDisk in izmenljive medije na eno mesto, kar omogoča dostop z enim klikom.","Prenovljeno orodje za navigacijo Finderja v Pantherju postavi najljubše mape uporabnika, trdi disk, omrežne strežnike, iDisk in izmenljive medije na eno mesto.","novi finder postavi mape uporabnika, trdi disk, omrežne strežnike, idisk in izmenljive medije na eno mesto, kar omogoča dostop z enim klikom.","prenovljeno orodje za navigacijo finderja v pantherju postavi najljubše mape uporabnika, trdi disk, omrežne strežnike, idisk in izmenljive medije na eno mesto.",0.8604359030723572,0.8461896181106567,0.41935483870967744,1.0,0.5898332436793976,0.5898332436793976,0.5898332436793976,0.0,0.7989500549010475,True,22,22,0.4591194968553459,False
"Toda opozorila in opazovanja tropskih neviht so bila danes objavljena za Haiti, zahodne dele Dominikanske republike, jugovzhodne Bahame in otoke Turks in Caicos.","Opozorila pred tropskimi nevihtami so bila v četrtek objavljena za Jamajko in Haiti, opazovanja pa za zahodno Dominikansko republiko, jugovzhodne Bahame in otoke Turks in Caicos.","toda opozorila in opazovanja tropskih neviht so bila danes objavljena za haiti, zahodne dele dominikanske republike, jugovzhodne bahame in otoke turks in caicos.","opozorila pred tropskimi nevihtami so bila v četrtek objavljena za jamajko in haiti, opazovanja pa za zahodno dominikansko republiko, jugovzhodne bahame in otoke turks in caicos.",0.9162474870681763,0.9461166858673096,0.41935483870967744,0.8846153846153846,0.5949451597520269,0.5949451597520269,0.5949451597520269,0.0,0.8402255388951725,True,23,26,0.6460674157303371,False
Zvezni sodnik v Fort Lauderdaleju mu je odredil pridržanje brez varščine.,"Zuccarini je bil v sredo odrejen pridržan brez varščine s strani zveznega sodnika v Fort Lauderdaleju, Fla.",zvezni sodnik v fort lauderdaleju mu je odredil pridržanje brez varščine.,"zuccarini je bil v sredo odrejen pridržan brez varščine s strani zveznega sodnika v fort lauderdaleju, fla.",0.7764764428138733,0.7352955341339111,0.17391304347826086,0.6470588235294118,0.27209051724137934,0.27209051724137934,0.27209051724137934,0.0,0.6404854757906279,False,11,17,0.23364485981308414,False
BMI nad 25 velja za prekomerno telesno težo; nad 30 pa za debelost.,"BMI med 18,5 in 24,9 velja za normalno, nad 25 za prekomerno telesno težo in 30 ali več je opredeljeno kot debelost.",bmi nad 25 velja za prekomerno telesno težo; nad 30 pa za debelost.,"bmi med 18,5 in 24,9 velja za normalno, nad 25 za prekomerno telesno težo in 30 ali več je opredeljeno kot debelost.",0.7880537509918213,0.931298017501831,0.4090909090909091,0.5909090909090909,0.535251798561151,0.535251798561151,0.535251798561151,0.0,0.7481360855033931,False,13,22,0.48275862068965514,False
"Dolar je bil pri 116,92 jenih proti jenu, brez sprememb v seji, in pri 1,2891 proti švicarskemu franku, prav tako brez sprememb.","Dolar je bil pri 116,78 jenih JPY=, praktično nespremenjen v seji, in pri 1,2871 proti švicarskemu franku CHF=, znižan za 0,1 odstotka.","dolar je bil pri 116,92 jenih proti jenu, brez sprememb v seji, in pri 1,2891 proti švicarskemu franku, prav tako brez sprememb.","dolar je bil pri 116,78 jenih jpy=, praktično nespremenjen v seji, in pri 1,2871 proti švicarskemu franku chf=, znižan za 0,1 odstotka.",0.7861486673355103,0.9221420884132385,0.3333333333333333,1.0,0.48797896318557477,0.48797896318557477,0.48797896318557477,0.0,0.7732333231100665,True,22,22,0.6370370370370371,False
"Pred šestimi meseci sta Mednarodni denarni sklad in Argentina sklenila minimalni dogovor o prenosu dolga v višini 6,8 milijarde dolarjev, ki poteče avgusta.","Toda pred šestimi meseci sta se strani uspeli dogovoriti o prenosu dolga v višini 6,8 milijarde dolarjev, ki poteče avgusta.","pred šestimi meseci sta mednarodni denarni sklad in argentina sklenila minimalni dogovor o prenosu dolga v višini 6,8 milijarde dolarjev, ki poteče avgusta.","toda pred šestimi meseci sta se strani uspeli dogovoriti o prenosu dolga v višini 6,8 milijarde dolarjev, ki poteče avgusta.",0.8471265435218811,0.7367730140686035,0.5357142857142857,0.8695652173913043,0.7041574889867842,0.7041574889867842,0.7041574889867842,0.0,0.7708262208385711,True,23,20,0.6538461538461539,False
"Zavrti otroci imajo običajno strah pred novimi ljudmi, predmeti in situacijami, medtem ko nezavrti otroci spontano pristopajo k njim.","Pojasnjeno, sramežljivi posamezniki imajo običajno več strahu pred novimi ljudmi in situacijami.","zavrti otroci imajo običajno strah pred novimi ljudmi, predmeti in situacijami, medtem ko nezavrti otroci spontano pristopajo k njim.","pojasnjeno, sramežljivi posamezniki imajo običajno več strahu pred novimi ljudmi in situacijami.",0.7526565790176392,0.7749189734458923,0.2,0.631578947368421,0.24371584699453555,0.24371584699453555,0.24371584699453555,0.0,0.6410678030771191,False,19,12,0.26315789473684215,False
"Želel sem najlepše ljudi pripeljati v najlepšo stavbo, je dejal v nedeljo v dvorani Grand Central.","Želel sem najlepše ljudi pripeljati v najlepšo stavbo, je dejal Tunick v nedeljo.","želel sem najlepše ljudi pripeljati v najlepšo stavbo, je dejal v nedeljo v dvorani grand central.","želel sem najlepše ljudi pripeljati v najlepšo stavbo, je dejal tunick v nedeljo.",0.8878282308578491,0.9427988529205322,0.625,0.8125,0.6837921777122704,0.6837921777122704,0.6837921777122704,0.0,0.8501001659905265,True,16,13,0.7346938775510203,False
"Široki Standard & Poor's 500 <.SPX> je padel za 10,75 točke oz.","Indeks S&P 500 je bil višji za 1,26 ali 0,1 odstotka, na 1.039,32, potem ko je včeraj padel za 10,75.","široki standard & poor's 500 <.spx> je padel za 10,75 točke oz.","indeks s&p 500 je bil višji za 1,26 ali 0,1 odstotka, na 1.039,32, potem ko je včeraj padel za 10,75.",0.6454586982727051,0.3836079239845276,0.15384615384615385,0.6,0.24658203125,0.24658203125,0.24658203125,0.0,0.47330867501405577,False,12,20,0.20792079207920788,False
Duque se bo 27.,Trenutno živita na krovu vesoljske postaje ameriški astronavt Ed Lu in ruski kozmonavt Jurij Malenčenko.,duque se bo 27.,trenutno živita na krovu vesoljske postaje ameriški astronavt ed lu in ruski kozmonavt jurij malenčenko.,0.22818943858146667,0.13327603042125702,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.15792525122563048,False,4,15,0.09615384615384615,False
Singapur je že 12.,"Čeprav je Singapur majhna mestna država, je 12.",singapur je že 12.,"čeprav je singapur majhna mestna država, je 12.",0.7474666833877563,0.8072132468223572,0.375,0.5,0.34090909090909094,0.34090909090909094,0.34090909090909094,0.0,0.6627415564927188,False,4,8,0.3829787234042553,False
"AFL-CIO bo do oktobra počakal, da se odloči, ali bo podprl kandidata.","AFL-CIO je v sredo sporočil, da bo v oktobru odločil, ali bo podprl kandidata pred primarnimi volitvami.","afl-cio bo do oktobra počakal, da se odloči, ali bo podprl kandidata.","afl-cio je v sredo sporočil, da bo v oktobru odločil, ali bo podprl kandidata pred primarnimi volitvami.",0.7695431113243103,0.843069314956665,0.23809523809523808,0.7058823529411765,0.40888888888888886,0.40888888888888886,0.40888888888888886,0.0,0.6960246870092541,False,12,17,0.47115384615384615,False
Za civilno ali kazensko sojenje še niso določeni datumi.,"Za kazenske ali civilne primere še niso določeni datumi, vendar je Shanley zanikal krivdo.",za civilno ali kazensko sojenje še niso določeni datumi.,"za kazenske ali civilne primere še niso določeni datumi, vendar je shanley zanikal krivdo.",0.7615110278129578,0.7192075252532959,0.2777777777777778,0.6428571428571429,0.4694736842105264,0.4694736842105264,0.4694736842105264,0.0,0.6593775291857167,False,9,14,0.37777777777777777,False
"Največji dobički so bili opaženi pri cenah, novih naročilih, zalogah in izvozu.","Podindeksi, ki merijo cene, nova naročila, zaloge in izvoz, so se povečali.","največji dobički so bili opaženi pri cenah, novih naročilih, zalogah in izvozu.","podindeksi, ki merijo cene, nova naročila, zaloge in izvoz, so se povečali.",0.8407596945762634,0.6953060626983643,0.09090909090909091,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.662319939064257,False,12,12,0.3417721518987342,False
"Trgovanje z Loralom je bilo včeraj ustavljeno; delnice so se v ponedeljek zaprle pri 3,01 dolarja.","Newyorška borza je včeraj ustavila trgovanje z Loralom, ki se je v petek zaprl pri 3,01 dolarja.","trgovanje z loralom je bilo včeraj ustavljeno; delnice so se v ponedeljek zaprle pri 3,01 dolarja.","newyorška borza je včeraj ustavila trgovanje z loralom, ki se je v petek zaprl pri 3,01 dolarja.",0.8792486190795898,0.8398880958557129,0.391304347826087,0.9411764705882353,0.5540372670807454,0.5540372670807454,0.5540372670807454,0.0,0.7923176849380567,True,16,17,0.4591836734693877,False
